timestamp,location,vehicle_count,hour_of_day,day_of_week,congestion_level
2016-06-07 05:00:00,3,4,5,Tuesday,Low
2017-03-21 03:00:00,4,4,3,Tuesday,Low
2016-03-22 03:00:00,1,23,3,Tuesday,Medium
2017-05-22 09:00:00,1,74,9,Monday,High
2015-11-06 16:00:00,2,13,16,Friday,Low
2016-08-02 14:00:00,1,62,14,Tuesday,High
2017-01-05 12:00:00,4,13,12,Thursday,Low
2016-07-19 02:00:00,1,33,2,Tuesday,High
2017-03-28 00:00:00,1,74,0,Tuesday,High
2016-05-08 15:00:00,1,30,15,Sunday,Medium
2017-05-05 00:00:00,1,74,0,Friday,High
2016-07-06 14:00:00,1,41,14,Wednesday,High
2017-03-10 09:00:00,1,58,9,Friday,High
2017-06-30 03:00:00,4,6,3,Friday,Low
2017-02-25 00:00:00,3,73,0,Saturday,High
2016-02-14 02:00:00,2,8,2,Sunday,Low
2016-05-11 19:00:00,2,20,19,Wednesday,Medium
2016-11-27 12:00:00,3,15,12,Sunday,Low
2017-04-23 01:00:00,1,46,1,Sunday,High
2016-10-29 12:00:00,2,8,12,Saturday,Low
2017-06-06 16:00:00,2,40,16,Tuesday,High
2017-01-05 11:00:00,1,90,11,Thursday,High
2017-04-26 23:00:00,4,9,23,Wednesday,Low
2016-01-11 09:00:00,2,8,9,Monday,Low
2016-05-27 20:00:00,1,39,20,Friday,High
2017-06-26 00:00:00,3,13,0,Monday,Low
2016-08-20 17:00:00,2,8,17,Saturday,Low
2016-10-03 13:00:00,1,58,13,Monday,High
2016-04-19 08:00:00,1,32,8,Tuesday,High
2016-02-28 22:00:00,2,12,22,Sunday,Low
2016-11-24 21:00:00,1,73,21,Thursday,High
2017-01-10 17:00:00,4,10,17,Tuesday,Low
2016-09-26 08:00:00,2,14,8,Monday,Low
2017-01-06 03:00:00,2,10,3,Friday,Low
2015-11-25 10:00:00,1,28,10,Wednesday,Medium
2015-11-20 15:00:00,1,29,15,Friday,Medium
2017-04-15 09:00:00,3,11,9,Saturday,Low
2016-06-10 20:00:00,2,11,20,Friday,Low
2016-07-01 11:00:00,3,9,11,Friday,Low
2017-06-14 15:00:00,3,29,15,Wednesday,Medium
2017-02-17 03:00:00,4,6,3,Friday,Low
2016-11-30 11:00:00,1,80,11,Wednesday,High
2016-10-19 14:00:00,1,78,14,Wednesday,High
2016-05-11 17:00:00,1,45,17,Wednesday,High
2016-06-26 09:00:00,1,25,9,Sunday,Medium
2017-05-25 05:00:00,4,2,5,Thursday,Low
2016-03-25 19:00:00,1,35,19,Friday,High
2016-06-09 02:00:00,1,32,2,Thursday,High
2016-10-26 05:00:00,2,9,5,Wednesday,Low
2017-02-16 12:00:00,2,23,12,Thursday,Medium
2016-12-05 02:00:00,2,11,2,Monday,Low
2017-01-09 15:00:00,1,93,15,Monday,High
2016-11-26 17:00:00,3,20,17,Saturday,Medium
2017-05-01 10:00:00,2,22,10,Monday,Medium
2016-08-15 07:00:00,2,9,7,Monday,Low
2015-12-08 19:00:00,1,24,19,Tuesday,Medium
2016-06-29 05:00:00,2,6,5,Wednesday,Low
2017-04-01 18:00:00,1,46,18,Saturday,High
2017-04-06 14:00:00,3,22,14,Thursday,Medium
2017-05-04 11:00:00,2,25,11,Thursday,Medium
2016-10-23 10:00:00,3,28,10,Sunday,Medium
2016-04-01 21:00:00,2,14,21,Friday,Low
2015-12-02 20:00:00,2,12,20,Wednesday,Low
2015-12-16 08:00:00,3,4,8,Wednesday,Low
2015-11-10 20:00:00,1,40,20,Tuesday,High
2017-02-23 12:00:00,1,91,12,Thursday,High
2016-09-12 08:00:00,2,11,8,Monday,Low
2017-06-15 15:00:00,1,102,15,Thursday,High
2017-02-09 21:00:00,1,92,21,Thursday,High
2016-10-25 05:00:00,3,5,5,Tuesday,Low
2017-01-05 03:00:00,1,43,3,Thursday,High
2016-01-09 12:00:00,3,5,12,Saturday,Low
2016-08-28 10:00:00,3,17,10,Sunday,Low
2017-05-02 02:00:00,3,7,2,Tuesday,Low
2016-11-12 03:00:00,3,6,3,Saturday,Low
2016-10-20 02:00:00,1,57,2,Thursday,High
2016-06-22 06:00:00,1,22,6,Wednesday,Medium
2016-03-14 03:00:00,2,9,3,Monday,Low
2017-06-22 21:00:00,4,10,21,Thursday,Low
2017-05-07 00:00:00,4,5,0,Sunday,Low
2016-03-31 10:00:00,1,40,10,Thursday,High
2017-03-14 17:00:00,4,8,17,Tuesday,Low
2016-12-09 06:00:00,1,37,6,Friday,High
2016-03-10 20:00:00,1,38,20,Thursday,High
2017-05-05 17:00:00,1,81,17,Friday,High
2015-12-13 00:00:00,3,2,0,Sunday,Low
2015-12-29 17:00:00,3,4,17,Tuesday,Low
2017-03-31 02:00:00,4,6,2,Friday,Low
2016-12-30 12:00:00,2,13,12,Friday,Low
2017-06-29 19:00:00,2,41,19,Thursday,High
2017-06-05 13:00:00,2,29,13,Monday,Medium
2017-06-29 20:00:00,1,110,20,Thursday,High
2016-03-09 08:00:00,2,8,8,Wednesday,Low
2017-01-06 20:00:00,4,10,20,Friday,Low
2016-08-27 12:00:00,1,35,12,Saturday,High
2016-12-18 11:00:00,3,21,11,Sunday,Medium
2016-01-01 11:00:00,1,10,11,Friday,Low
2017-01-10 09:00:00,1,59,9,Tuesday,High
2017-02-01 22:00:00,1,91,22,Wednesday,High
2016-06-11 20:00:00,1,31,20,Saturday,High
2016-02-05 12:00:00,3,24,12,Friday,Medium
2015-11-05 00:00:00,2,8,0,Thursday,Low
2017-05-23 19:00:00,1,108,19,Tuesday,High
2016-06-21 18:00:00,3,10,18,Tuesday,Low
2017-02-22 13:00:00,1,72,13,Wednesday,High
2016-07-14 07:00:00,2,8,7,Thursday,Low
2017-06-25 23:00:00,1,60,23,Sunday,High
2015-11-24 07:00:00,1,17,7,Tuesday,Low
2016-06-12 18:00:00,2,9,18,Sunday,Low
2016-12-14 16:00:00,2,21,16,Wednesday,Medium
2017-04-06 07:00:00,4,2,7,Thursday,Low
2017-02-07 13:00:00,4,9,13,Tuesday,Low
2015-11-21 00:00:00,1,17,0,Saturday,Low
2017-06-08 11:00:00,1,114,11,Thursday,High
2017-04-12 03:00:00,3,7,3,Wednesday,Low
2016-12-30 20:00:00,3,12,20,Friday,Low
2017-05-29 13:00:00,2,32,13,Monday,High
2015-11-05 03:00:00,2,5,3,Thursday,Low
2017-03-04 01:00:00,4,6,1,Saturday,Low
2016-07-13 06:00:00,2,11,6,Wednesday,Low
2016-08-27 21:00:00,2,12,21,Saturday,Low
2017-05-28 11:00:00,1,60,11,Sunday,High
2016-08-21 02:00:00,3,6,2,Sunday,Low
2017-05-21 18:00:00,4,7,18,Sunday,Low
2017-03-15 01:00:00,2,24,1,Wednesday,Medium
2017-02-15 02:00:00,4,2,2,Wednesday,Low
2016-10-15 14:00:00,1,39,14,Saturday,High
2016-08-18 06:00:00,1,24,6,Thursday,Medium
2016-04-12 14:00:00,1,48,14,Tuesday,High
2016-09-05 22:00:00,1,45,22,Monday,High
2017-03-02 02:00:00,3,11,2,Thursday,Low
2016-03-22 16:00:00,1,37,16,Tuesday,High
2017-02-25 21:00:00,1,60,21,Saturday,High
2016-08-15 12:00:00,1,42,12,Monday,High
2017-02-26 11:00:00,3,25,11,Sunday,Medium
2016-06-11 02:00:00,2,9,2,Saturday,Low
2016-12-17 16:00:00,3,16,16,Saturday,Low
2017-05-28 11:00:00,1,60,11,Sunday,High
2017-01-06 18:00:00,4,12,18,Friday,Low
2016-01-18 11:00:00,2,10,11,Monday,Low
2016-08-27 10:00:00,1,34,10,Saturday,High
2015-11-12 01:00:00,3,5,1,Thursday,Low
2016-04-27 23:00:00,1,35,23,Wednesday,High
2017-04-21 18:00:00,3,32,18,Friday,High
2016-08-04 20:00:00,1,55,20,Thursday,High
2016-07-07 13:00:00,1,46,13,Thursday,High
2017-03-24 22:00:00,4,5,22,Friday,Low
2017-06-01 21:00:00,2,38,21,Thursday,High
2017-04-13 10:00:00,3,15,10,Thursday,Low
2017-03-06 08:00:00,3,14,8,Monday,Low
2015-12-13 03:00:00,3,4,3,Sunday,Low
2017-04-02 12:00:00,1,56,12,Sunday,High
2016-12-06 12:00:00,1,73,12,Tuesday,High
2017-05-21 14:00:00,1,46,14,Sunday,High
2017-01-23 06:00:00,2,9,6,Monday,Low
2016-04-24 04:00:00,3,9,4,Sunday,Low
2017-04-08 18:00:00,3,31,18,Saturday,High
2017-04-17 04:00:00,1,30,4,Monday,Medium
2017-01-10 19:00:00,4,16,19,Tuesday,Low
2016-07-26 19:00:00,1,69,19,Tuesday,High
2016-04-01 11:00:00,1,45,11,Friday,High
2017-06-22 07:00:00,2,17,7,Thursday,Low
2016-08-24 10:00:00,1,50,10,Wednesday,High
2017-06-26 03:00:00,1,40,3,Monday,High
2017-04-20 11:00:00,4,10,11,Thursday,Low
2016-12-16 08:00:00,3,12,8,Friday,Low
2017-03-23 18:00:00,2,35,18,Thursday,High
2016-05-22 13:00:00,2,6,13,Sunday,Low
2016-10-22 18:00:00,1,47,18,Saturday,High
2016-04-21 18:00:00,2,14,18,Thursday,Low
2017-01-27 22:00:00,1,63,22,Friday,High
2016-08-03 23:00:00,2,19,23,Wednesday,Low
2016-03-01 01:00:00,1,39,1,Tuesday,High
2016-12-11 19:00:00,1,56,19,Sunday,High
2016-06-24 12:00:00,1,50,12,Friday,High
2016-01-26 22:00:00,1,34,22,Tuesday,High
2016-02-03 18:00:00,3,24,18,Wednesday,Medium
2017-06-11 10:00:00,4,6,10,Sunday,Low
2015-12-09 18:00:00,3,5,18,Wednesday,Low
2017-01-11 17:00:00,1,74,17,Wednesday,High
2016-08-04 06:00:00,1,26,6,Thursday,Medium
2016-09-27 01:00:00,2,13,1,Tuesday,Low
2017-05-25 06:00:00,3,5,6,Thursday,Low
2016-05-21 15:00:00,2,10,15,Saturday,Low
2016-03-31 12:00:00,3,12,12,Thursday,Low
2016-12-18 17:00:00,3,19,17,Sunday,Low
2016-12-30 18:00:00,3,17,18,Friday,Low
2017-01-13 13:00:00,3,15,13,Friday,Low
2016-08-06 02:00:00,1,30,2,Saturday,Medium
2016-12-13 02:00:00,3,11,2,Tuesday,Low
2016-03-12 13:00:00,1,26,13,Saturday,Medium
2016-06-04 00:00:00,1,31,0,Saturday,High
2016-08-01 01:00:00,1,27,1,Monday,Medium
2016-04-26 23:00:00,1,36,23,Tuesday,High
2017-06-08 01:00:00,1,65,1,Thursday,High
2017-02-01 05:00:00,3,8,5,Wednesday,Low
2016-06-13 08:00:00,3,6,8,Monday,Low
2016-10-29 21:00:00,2,13,21,Saturday,Low
2016-01-02 00:00:00,2,6,0,Saturday,Low
2017-05-04 18:00:00,2,37,18,Thursday,High
2016-05-30 03:00:00,1,14,3,Monday,Low
2016-11-03 09:00:00,3,11,9,Thursday,Low
2016-07-05 13:00:00,1,52,13,Tuesday,High
2017-04-03 14:00:00,2,34,14,Monday,High
2017-05-01 14:00:00,3,23,14,Monday,Medium
2017-03-21 18:00:00,1,93,18,Tuesday,High
2015-12-03 15:00:00,1,26,15,Thursday,Medium
2015-11-26 13:00:00,2,13,13,Thursday,Low
2017-03-03 17:00:00,2,24,17,Friday,Medium
2016-12-05 14:00:00,3,22,14,Monday,Medium
2016-07-09 04:00:00,1,21,4,Saturday,Medium
2016-03-30 16:00:00,1,46,16,Wednesday,High
2016-02-19 16:00:00,3,12,16,Friday,Low
2016-05-24 23:00:00,2,12,23,Tuesday,Low
2017-03-23 02:00:00,3,12,2,Thursday,Low
2017-04-19 11:00:00,4,6,11,Wednesday,Low
2017-01-28 21:00:00,4,12,21,Saturday,Low
2015-11-01 18:00:00,1,17,18,Sunday,Low
2016-03-02 10:00:00,1,43,10,Wednesday,High
2016-12-22 12:00:00,1,69,12,Thursday,High
2017-03-27 19:00:00,1,108,19,Monday,High
2016-07-22 21:00:00,3,29,21,Friday,Medium
2017-04-19 17:00:00,1,90,17,Wednesday,High
2017-05-28 09:00:00,3,7,9,Sunday,Low
2016-10-29 07:00:00,2,10,7,Saturday,Low
2016-07-17 23:00:00,1,35,23,Sunday,High
2016-08-06 06:00:00,1,12,6,Saturday,Low
2016-06-08 02:00:00,3,6,2,Wednesday,Low
2017-04-21 14:00:00,3,35,14,Friday,High
2017-06-17 22:00:00,1,54,22,Saturday,High
2016-06-25 14:00:00,3,8,14,Saturday,Low
2016-08-24 22:00:00,3,29,22,Wednesday,Medium
2016-04-11 07:00:00,3,8,7,Monday,Low
2017-02-17 13:00:00,2,20,13,Friday,Medium
2017-06-11 11:00:00,1,55,11,Sunday,High
2016-09-29 10:00:00,2,17,10,Thursday,Low
2017-01-14 08:00:00,2,7,8,Saturday,Low
2017-06-09 00:00:00,1,84,0,Friday,High
2017-03-17 08:00:00,3,12,8,Friday,Low
2017-06-15 10:00:00,1,90,10,Thursday,High
2017-02-09 09:00:00,3,10,9,Thursday,Low
2016-10-08 16:00:00,1,33,16,Saturday,High
2017-04-16 08:00:00,3,12,8,Sunday,Low
2016-12-08 11:00:00,1,79,11,Thursday,High
2016-03-04 09:00:00,3,19,9,Friday,Low
2017-02-02 08:00:00,4,8,8,Thursday,Low
2017-06-25 19:00:00,1,66,19,Sunday,High
2017-05-13 20:00:00,1,64,20,Saturday,High
2016-08-25 21:00:00,1,59,21,Thursday,High
2017-05-25 12:00:00,2,35,12,Thursday,High
2017-05-23 13:00:00,2,33,13,Tuesday,High
2016-09-30 08:00:00,1,38,8,Friday,High
2016-05-13 17:00:00,1,40,17,Friday,High
2017-05-07 09:00:00,1,41,9,Sunday,High
2016-06-03 18:00:00,3,10,18,Friday,Low
2017-01-16 00:00:00,1,48,0,Monday,High
2017-06-01 19:00:00,3,25,19,Thursday,Medium
2016-09-22 05:00:00,2,10,5,Thursday,Low
2017-03-18 22:00:00,1,63,22,Saturday,High
2017-05-31 21:00:00,4,9,21,Wednesday,Low
2017-04-22 17:00:00,1,52,17,Saturday,High
2017-06-15 01:00:00,1,69,1,Thursday,High
2016-04-07 15:00:00,1,43,15,Thursday,High
2016-07-12 13:00:00,1,55,13,Tuesday,High
2016-04-11 09:00:00,3,14,9,Monday,Low
2015-12-26 14:00:00,2,7,14,Saturday,Low
2016-07-05 08:00:00,3,3,8,Tuesday,Low
2016-03-13 18:00:00,3,11,18,Sunday,Low
2016-01-21 23:00:00,2,6,23,Thursday,Low
2016-12-30 08:00:00,1,35,8,Friday,High
2016-06-24 05:00:00,3,2,5,Friday,Low
2017-06-05 12:00:00,4,13,12,Monday,Low
2017-02-02 17:00:00,1,85,17,Thursday,High
2017-06-21 10:00:00,2,29,10,Wednesday,Medium
2016-02-11 01:00:00,3,6,1,Thursday,Low
2016-07-11 22:00:00,3,10,22,Monday,Low
2016-12-07 15:00:00,3,17,15,Wednesday,Low
2017-03-06 17:00:00,1,78,17,Monday,High
2017-04-28 23:00:00,3,19,23,Friday,Low
2016-04-28 13:00:00,1,41,13,Thursday,High
2016-09-08 00:00:00,1,43,0,Thursday,High
2016-08-19 13:00:00,1,49,13,Friday,High
2015-12-18 08:00:00,1,16,8,Friday,Low
2016-07-23 20:00:00,2,9,20,Saturday,Low
2015-12-26 21:00:00,2,7,21,Saturday,Low
2016-11-17 20:00:00,1,77,20,Thursday,High
2017-05-03 12:00:00,1,95,12,Wednesday,High
2016-11-14 13:00:00,3,12,13,Monday,Low
2015-11-27 20:00:00,1,24,20,Friday,Medium
2017-03-02 16:00:00,3,19,16,Thursday,Low
2017-01-12 00:00:00,1,65,0,Thursday,High
2017-03-12 10:00:00,3,12,10,Sunday,Low
2015-12-24 04:00:00,2,2,4,Thursday,Low
2016-12-26 05:00:00,3,3,5,Monday,Low
2017-01-17 05:00:00,4,3,5,Tuesday,Low
2015-11-12 13:00:00,1,34,13,Thursday,High
2017-01-18 23:00:00,1,75,23,Wednesday,High
2016-08-11 14:00:00,3,20,14,Thursday,Medium
2016-10-11 19:00:00,1,76,19,Tuesday,High
2017-02-03 19:00:00,1,79,19,Friday,High
2016-02-01 10:00:00,1,38,10,Monday,High
2016-11-04 06:00:00,1,33,6,Friday,High
2016-09-06 05:00:00,2,6,5,Tuesday,Low
2016-05-24 21:00:00,1,49,21,Tuesday,High
2016-10-29 13:00:00,1,36,13,Saturday,High
2016-01-08 14:00:00,1,37,14,Friday,High
2017-05-07 01:00:00,3,11,1,Sunday,Low
2016-03-09 18:00:00,1,36,18,Wednesday,High
2017-06-03 18:00:00,2,16,18,Saturday,Low
2017-01-03 15:00:00,1,79,15,Tuesday,High
2016-04-11 21:00:00,1,39,21,Monday,High
2015-12-31 15:00:00,1,24,15,Thursday,Medium
2017-05-07 23:00:00,3,7,23,Sunday,Low
2016-05-21 02:00:00,1,23,2,Saturday,Medium
2016-10-27 16:00:00,1,64,16,Thursday,High
2016-02-03 21:00:00,1,38,21,Wednesday,High
2016-12-01 01:00:00,1,56,1,Thursday,High
2017-03-25 19:00:00,3,70,19,Saturday,High
2017-06-16 15:00:00,1,99,15,Friday,High
2016-09-24 11:00:00,1,42,11,Saturday,High
2017-03-04 15:00:00,2,10,15,Saturday,Low
2017-04-29 08:00:00,2,12,8,Saturday,Low
2015-12-07 01:00:00,2,8,1,Monday,Low
2017-06-18 15:00:00,4,8,15,Sunday,Low
2016-07-08 18:00:00,1,48,18,Friday,High
2016-05-13 02:00:00,1,25,2,Friday,Medium
2017-04-16 08:00:00,3,12,8,Sunday,Low
2016-04-22 13:00:00,3,18,13,Friday,Low
2017-04-22 13:00:00,1,48,13,Saturday,High
2016-10-16 10:00:00,1,39,10,Sunday,High
2017-03-21 10:00:00,3,19,10,Tuesday,Low
2016-01-25 01:00:00,2,8,1,Monday,Low
2015-11-10 21:00:00,3,9,21,Tuesday,Low
2017-02-18 07:00:00,1,33,7,Saturday,High
2017-04-18 00:00:00,3,21,0,Tuesday,Medium
2016-03-14 17:00:00,1,38,17,Monday,High
2016-11-06 04:00:00,2,7,4,Sunday,Low
2016-01-16 02:00:00,1,19,2,Saturday,Low
2017-01-13 04:00:00,1,40,4,Friday,High
2016-08-26 21:00:00,1,46,21,Friday,High
2017-03-19 14:00:00,1,49,14,Sunday,High
2017-05-20 03:00:00,4,4,3,Saturday,Low
2017-03-24 02:00:00,1,52,2,Friday,High
2017-04-14 14:00:00,4,7,14,Friday,Low
2017-01-08 02:00:00,2,10,2,Sunday,Low
2016-12-08 16:00:00,2,19,16,Thursday,Low
2017-04-08 03:00:00,1,37,3,Saturday,High
2017-04-07 03:00:00,3,9,3,Friday,Low
2016-04-20 05:00:00,2,8,5,Wednesday,Low
2016-05-21 01:00:00,2,10,1,Saturday,Low
2016-02-09 11:00:00,2,9,11,Tuesday,Low
2017-03-22 15:00:00,2,30,15,Wednesday,Medium
2016-08-12 04:00:00,2,9,4,Friday,Low
2016-03-29 04:00:00,2,9,4,Tuesday,Low
2015-11-30 01:00:00,2,9,1,Monday,Low
2016-09-26 11:00:00,3,34,11,Monday,High
2016-06-23 20:00:00,1,51,20,Thursday,High
2017-06-22 02:00:00,2,26,2,Thursday,Medium
2016-07-21 02:00:00,1,34,2,Thursday,High
2017-06-30 18:00:00,1,95,18,Friday,High
2016-12-29 16:00:00,1,60,16,Thursday,High
2016-09-20 01:00:00,1,48,1,Tuesday,High
2017-05-08 12:00:00,1,93,12,Monday,High
2017-02-26 10:00:00,1,49,10,Sunday,High
2016-08-20 08:00:00,1,20,8,Saturday,Medium
2016-12-17 12:00:00,1,43,12,Saturday,High
2016-03-01 13:00:00,1,43,13,Tuesday,High
2015-12-11 11:00:00,3,6,11,Friday,Low
2015-11-30 07:00:00,3,2,7,Monday,Low
2017-04-27 02:00:00,1,54,2,Thursday,High
2016-12-10 10:00:00,3,10,10,Saturday,Low
2017-02-24 03:00:00,1,51,3,Friday,High
2016-03-02 09:00:00,1,36,9,Wednesday,High
2017-02-03 11:00:00,2,20,11,Friday,Medium
2016-07-14 14:00:00,2,18,14,Thursday,Low
2016-05-29 14:00:00,1,34,14,Sunday,High
2017-03-31 21:00:00,2,28,21,Friday,Medium
2017-01-26 01:00:00,1,61,1,Thursday,High
2017-03-19 08:00:00,2,10,8,Sunday,Low
2016-11-27 19:00:00,1,53,19,Sunday,High
2017-05-29 18:00:00,2,40,18,Monday,High
2016-02-05 09:00:00,3,12,9,Friday,Low
2016-07-15 15:00:00,3,17,15,Friday,Low
2017-01-12 17:00:00,1,76,17,Thursday,High
2017-01-24 05:00:00,1,37,5,Tuesday,High
2016-02-18 13:00:00,1,37,13,Thursday,High
2016-06-25 15:00:00,1,30,15,Saturday,Medium
2017-02-06 14:00:00,2,20,14,Monday,Medium
2017-03-26 21:00:00,1,62,21,Sunday,High
2016-05-08 09:00:00,2,9,9,Sunday,Low
2016-01-19 16:00:00,3,33,16,Tuesday,High
2016-02-22 15:00:00,2,13,15,Monday,Low
2016-12-30 02:00:00,1,36,2,Friday,High
2016-01-27 01:00:00,2,10,1,Wednesday,Low
2016-10-22 06:00:00,2,7,6,Saturday,Low
2016-01-01 18:00:00,2,7,18,Friday,Low
2016-11-01 19:00:00,3,28,19,Tuesday,Medium
2016-03-31 02:00:00,3,8,2,Thursday,Low
2016-05-07 03:00:00,2,12,3,Saturday,Low
2016-09-24 00:00:00,1,60,0,Saturday,High
2016-09-06 05:00:00,3,5,5,Tuesday,Low
2017-04-30 10:00:00,1,43,10,Sunday,High
2017-04-20 23:00:00,1,74,23,Thursday,High
2017-04-22 19:00:00,1,57,19,Saturday,High
2016-04-27 18:00:00,1,45,18,Wednesday,High
2016-03-01 17:00:00,1,38,17,Tuesday,High
2016-12-10 09:00:00,1,36,9,Saturday,High
2017-01-07 20:00:00,2,12,20,Saturday,Low
2016-11-20 00:00:00,2,14,0,Sunday,Low
2016-05-10 22:00:00,3,13,22,Tuesday,Low
2017-06-15 09:00:00,4,12,9,Thursday,Low
2015-12-30 15:00:00,2,11,15,Wednesday,Low
2017-01-22 14:00:00,3,9,14,Sunday,Low
2016-09-06 00:00:00,1,36,0,Tuesday,High
2017-02-07 21:00:00,1,79,21,Tuesday,High
2017-01-15 22:00:00,1,61,22,Sunday,High
2016-10-13 11:00:00,2,17,11,Thursday,Low
2016-04-16 20:00:00,2,9,20,Saturday,Low
2016-07-06 18:00:00,1,48,18,Wednesday,High
2017-03-02 20:00:00,1,86,20,Thursday,High
2016-06-16 09:00:00,2,12,9,Thursday,Low
2016-06-17 04:00:00,2,11,4,Friday,Low
2017-05-01 23:00:00,3,15,23,Monday,Low
2017-03-10 15:00:00,2,27,15,Friday,Medium
2017-05-23 18:00:00,1,109,18,Tuesday,High
2015-12-15 18:00:00,3,3,18,Tuesday,Low
2016-11-09 02:00:00,1,50,2,Wednesday,High
2016-02-22 13:00:00,1,37,13,Monday,High
2016-10-12 19:00:00,2,20,19,Wednesday,Medium
2016-09-10 07:00:00,2,6,7,Saturday,Low
2015-11-18 15:00:00,1,31,15,Wednesday,High
2017-03-27 06:00:00,1,39,6,Monday,High
2017-01-11 19:00:00,3,24,19,Wednesday,Medium
2016-04-18 11:00:00,2,15,11,Monday,Low
2017-02-03 08:00:00,2,12,8,Friday,Low
2017-06-24 15:00:00,1,56,15,Saturday,High
2017-01-04 10:00:00,1,65,10,Wednesday,High
2017-03-26 19:00:00,1,64,19,Sunday,High
2016-04-07 08:00:00,1,23,8,Thursday,Medium
2016-01-31 05:00:00,1,13,5,Sunday,Low
2016-04-26 08:00:00,3,13,8,Tuesday,Low
2016-09-24 18:00:00,3,76,18,Saturday,High
2017-05-25 03:00:00,1,47,3,Thursday,High
2016-10-28 00:00:00,1,60,0,Friday,High
2016-10-05 17:00:00,1,61,17,Wednesday,High
2017-01-16 12:00:00,3,36,12,Monday,High
2015-11-10 10:00:00,1,40,10,Tuesday,High
2016-09-03 21:00:00,1,40,21,Saturday,High
2016-08-12 09:00:00,1,38,9,Friday,High
2017-03-27 13:00:00,1,88,13,Monday,High
2017-06-28 16:00:00,1,102,16,Wednesday,High
2017-04-24 23:00:00,4,16,23,Monday,Low
2016-01-13 14:00:00,1,34,14,Wednesday,High
2016-07-30 00:00:00,3,10,0,Saturday,Low
2016-05-12 06:00:00,2,8,6,Thursday,Low
2016-07-27 14:00:00,2,15,14,Wednesday,Low
2017-01-14 21:00:00,1,52,21,Saturday,High
2016-10-03 11:00:00,3,27,11,Monday,Medium
2016-06-19 06:00:00,2,4,6,Sunday,Low
2016-08-30 06:00:00,1,24,6,Tuesday,Medium
2017-04-03 19:00:00,4,9,19,Monday,Low
2016-04-25 19:00:00,3,20,19,Monday,Medium
2016-01-21 22:00:00,1,32,22,Thursday,High
2017-02-02 18:00:00,1,94,18,Thursday,High
2015-11-19 00:00:00,1,32,0,Thursday,High
2017-05-18 12:00:00,4,10,12,Thursday,Low
2016-04-18 21:00:00,1,43,21,Monday,High
2016-09-30 16:00:00,2,15,16,Friday,Low
2017-01-27 04:00:00,3,9,4,Friday,Low
2016-11-22 07:00:00,2,12,7,Tuesday,Low
2016-08-13 00:00:00,3,10,0,Saturday,Low
2016-11-01 14:00:00,1,56,14,Tuesday,High
2017-02-06 08:00:00,3,10,8,Monday,Low
2015-12-20 16:00:00,2,7,16,Sunday,Low
2017-03-16 23:00:00,2,29,23,Thursday,Medium
2016-03-18 10:00:00,3,10,10,Friday,Low
2016-10-07 17:00:00,1,49,17,Friday,High
2017-04-20 10:00:00,1,79,10,Thursday,High
2016-10-26 00:00:00,1,60,0,Wednesday,High
2016-10-31 20:00:00,2,22,20,Monday,Medium
2016-06-18 06:00:00,2,9,6,Saturday,Low
2016-10-04 18:00:00,1,70,18,Tuesday,High
2016-09-24 18:00:00,3,76,18,Saturday,High
2017-02-09 01:00:00,3,11,1,Thursday,Low
2017-01-06 17:00:00,2,22,17,Friday,Medium
2016-08-18 02:00:00,1,38,2,Thursday,High
2017-03-27 23:00:00,2,29,23,Monday,Medium
2016-03-19 18:00:00,3,11,18,Saturday,Low
2016-07-12 22:00:00,3,14,22,Tuesday,Low
2017-02-06 18:00:00,3,23,18,Monday,Medium
2017-03-29 05:00:00,1,39,5,Wednesday,High
2016-04-01 17:00:00,1,35,17,Friday,High
2017-02-02 15:00:00,2,24,15,Thursday,Medium
2016-01-11 23:00:00,3,8,23,Monday,Low
2015-12-01 21:00:00,1,30,21,Tuesday,Medium
2017-02-12 06:00:00,2,10,6,Sunday,Low
2016-09-24 20:00:00,3,50,20,Saturday,High
2016-11-07 03:00:00,1,38,3,Monday,High
2016-06-17 13:00:00,3,13,13,Friday,Low
2017-03-11 07:00:00,4,1,7,Saturday,Low
2016-08-15 22:00:00,1,46,22,Monday,High
2015-11-03 15:00:00,1,26,15,Tuesday,Medium
2017-04-22 11:00:00,1,54,11,Saturday,High
2016-10-20 06:00:00,1,36,6,Thursday,High
2017-03-18 20:00:00,1,68,20,Saturday,High
2017-06-23 12:00:00,3,31,12,Friday,High
2017-01-11 15:00:00,2,20,15,Wednesday,Medium
2016-05-29 05:00:00,2,6,5,Sunday,Low
2017-01-05 01:00:00,4,12,1,Thursday,Low
2016-11-21 08:00:00,1,46,8,Monday,High
2016-01-08 05:00:00,3,3,5,Friday,Low
2017-01-31 12:00:00,1,93,12,Tuesday,High
2016-09-29 08:00:00,2,9,8,Thursday,Low
2016-08-06 13:00:00,3,12,13,Saturday,Low
2017-05-09 00:00:00,1,64,0,Tuesday,High
2017-03-17 07:00:00,4,3,7,Friday,Low
2016-04-25 19:00:00,1,49,19,Monday,High
2016-04-13 21:00:00,2,18,21,Wednesday,Low
2016-04-22 23:00:00,3,32,23,Friday,High
2016-02-10 04:00:00,1,21,4,Wednesday,Medium
2017-04-04 23:00:00,1,85,23,Tuesday,High
2017-06-12 15:00:00,1,119,15,Monday,High
2016-10-07 19:00:00,1,66,19,Friday,High
